"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","timeline"
"👇👇👀👀🤬🤬🤬🤬🤬🤬🤬🤬Asan, South Korea, Shut down illegal dog meat farms, slaughterhouses, markets, and restaurants. - Stop… https://t.co/6X5vZHisFB",FALSE,0,,2022-10-28 23:55:59,TRUE,,"1586144781033521157",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deviousfranklin",0,FALSE,FALSE,,,"before"
"RT @BaseballBrit: the classic 9.03am start time here in south korea - breakfast beers or not? tough call. https://t.co/knG2e4Eyj7",FALSE,0,,2022-10-28 23:55:58,FALSE,,"1586144777015537664",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BaseballBrit",2,TRUE,FALSE,,,"before"
"RT @jhscentric: “Arson” re-entered South Korea 🇰🇷 Spotify daily charts and now has spent a total of 89 days charting! 

#제이홉 #정호석 #JHOPE ht…",FALSE,0,,2022-10-28 23:55:55,FALSE,,"1586144765308911618",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adfgljhsk",245,TRUE,FALSE,,,"before"
"RT @ningningdata: Ningning for W Korea #LoveYourW Photowall

#NINGNING #닝닝 #宁宁 #ニンニン #aespa #에스파 
@aespa_official https://t.co/tp8XqXAS7Y h…",FALSE,0,,2022-10-28 23:55:55,FALSE,,"1586144764742680576",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_amsofieeeee",118,TRUE,FALSE,,,"before"
"RT @LutionAvo: I can only take this much of Nanon's coolness for 1 day in South Korea... 🤪😜🤪 let me detox myself with this cute adorable Na…",FALSE,0,,2022-10-28 23:55:55,FALSE,,"1586144763421417472",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taypinchan",66,TRUE,FALSE,,,"before"
"@TitaniaMcGrath “Only a fascist would seek to impose free speech on humanity.”
If this isn’t a joke, lock this chic… https://t.co/apu8AvyZmC",FALSE,1,"ellis_jason77",2022-10-28 23:55:55,TRUE,"1586144285748928512","1586144762909773825","1387780576225202176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ellis_jason77",0,FALSE,FALSE,,,"before"
"RT @2INFDIV: ""Developing river-crossing capabilities is a key factor that can make or break wartime operations given the Korean peninsula's…",FALSE,0,,2022-10-28 23:55:54,FALSE,,"1586144760166846464",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christo36841352",18,TRUE,FALSE,,,"before"
"RT @aespabbl: w korea IG update https://t.co/cEqL6iuVBX",FALSE,0,,2022-10-28 23:55:54,FALSE,,"1586144758728392704",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fan75627946",892,TRUE,FALSE,,,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,,2022-10-28 23:55:53,FALSE,,"1586144757209702402",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rinpane",3843,TRUE,FALSE,,,"before"
"RT @TXTChartData: Spotify Daily Top Songs South Korea (27 Oct)

#192 Good Boy Gone Bad (+5) 
Stream: 2,742

[Peak 11 | 96 Days]
#txt @TXT_m…",FALSE,0,,2022-10-28 23:55:52,FALSE,,"1586144750536916992",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xShinningx_",140,TRUE,FALSE,,,"before"
"RT @AureliaOT7: From W Korea IG [cut to Hobi &amp; Joon only]
#JHope #RM #Namjoon #Hobi #BTS https://t.co/r8o7JjLMtY",FALSE,0,,2022-10-28 23:55:50,FALSE,,"1586144744781905920",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrazyZee8",577,TRUE,FALSE,,,"before"
"@roodt_nico @mhmck Omg. Russians know everything. They have internet, and relatives in Ukraine. It’s not North Korea. It’s a fascist state",FALSE,31,"roodt_nico",2022-10-28 23:55:50,FALSE,"1586041928927236096","1586144742101893121","903247413984600064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NadiaVlasenko",1,FALSE,FALSE,,,"before"
"RT @newtannies: NewJeans and Namjoon at W Korea Halloween Party's stage today. We better get a reaction clip Hobi and Namjoon to newjeans p…",FALSE,0,,2022-10-28 23:55:50,FALSE,,"1586144741871484929",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indahkusumadani",1216,TRUE,FALSE,,,"before"
"RT @defdaily: [INSTAGRAM] 221028 kukseonnh

JAY B at the W Korea's Love Your W 2022 Red Carpet 

https://t.co/VJRIc8pmbh

#JAYB #제이비 @jaybn…",FALSE,0,,2022-10-28 23:55:49,FALSE,,"1586144736875773957",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rooster_Def94",205,TRUE,FALSE,,,"before"
"RT @PhilGordon46: .@VP is excited to travel to Thailand and the Philippines. It will be her second visit to the Indo-Pacific this fall, fol…",FALSE,0,,2022-10-28 23:55:48,FALSE,,"1586144736477597696",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pineywoozle",87,TRUE,FALSE,,,"before"
"RT @LALISAXYOU: It's not a custom designed Porsche from Korea, but it'll do 2-0-5 nicely https://t.co/w6TzPR0ZFJ",FALSE,0,,2022-10-28 23:55:48,FALSE,,"1586144734149771264",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MUiMUi66391295",408,TRUE,FALSE,,,"before"
"RT @nwjnsbts: mind you this W Korea event invited only the celebs in the attendance😭

newjeans you're so famous 

https://t.co/f6UK9VqkNU",FALSE,0,,2022-10-28 23:55:47,FALSE,,"1586144731876261889",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sugalara_tb_98",931,TRUE,FALSE,,,"before"
"RT @picsnewjeans: Minji at Magazine W Korea Halloween Party https://t.co/UUSnCeMKwi",FALSE,0,,2022-10-28 23:55:46,FALSE,,"1586144724528037888",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","youaremystarG",366,TRUE,FALSE,,,"before"
"RT @newtannies: Newjeans,Namjoon and Hobi will be attending the wkorea Halloween party but will be appearing on the interview and mini red…",FALSE,0,,2022-10-28 23:55:45,FALSE,,"1586144722262798336",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twinhell",426,TRUE,FALSE,,,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,,2022-10-28 23:55:45,FALSE,,"1586144720534663168",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bursnyo",3843,TRUE,FALSE,,,"before"
"RT @DefenseENG: After shipping the first blue ammonia shipment from Saudi Arabia to Japan for use in zero-carbon power generation. Saudi Ar…",FALSE,0,,2022-10-28 23:55:44,FALSE,,"1586144717917528065",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomor_bett",22,TRUE,FALSE,,,"before"
"RT @TGTM_Official: West Korea Jokes
An elderly Chinese man infected with Covid-19 was infected on the way to his daily coercively PCR test.…",FALSE,0,,2022-10-28 23:55:44,FALSE,,"1586144716793389056",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GundamNorthrop",255,TRUE,FALSE,,,"before"
"RT @newtannies: Newjeans Hyein, reveals in a recent interview with Vogue Korea that lately she’s been obsessed with “The Astronaut“ by Jin…",FALSE,0,,2022-10-28 23:55:44,FALSE,,"1586144716516560897",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skjkiss",3222,TRUE,FALSE,,,"before"
"RT @JustForJinyoung: [Engsub] Jinyoung's greeting at W Korea #LoveYourW Campaign event 

#Jinyoung #진영 #박진영 #GOT7 #갓세븐 @GOT7 https://t.co/H…",FALSE,0,,2022-10-28 23:55:41,FALSE,,"1586144706245070853",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KawilamMawii",1229,TRUE,FALSE,,,"before"
"RT @HW4NGC0RE: “somewhere in south korea there’s a boy who understands how i feel” but it’s hans relatable lyrics https://t.co/7O7whdDDgN",FALSE,0,,2022-10-28 23:55:39,FALSE,,"1586144698384936960",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biank4Iam",457,TRUE,FALSE,,,"before"
"RT @hongteezer: “the biggest snub from this year has to be ateez.” SO TRUE GENIUS KOREA #ateez #MAMAVOTE https://t.co/0011aHdtwn",FALSE,0,,2022-10-28 23:55:39,FALSE,,"1586144697763995648",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yelifer2010",1223,TRUE,FALSE,,,"before"
"RT @mochi131000: @korea_odyssey @BIGHIT_MUSIC BRAND KING JIMIN
GLOBAL IT BOY JIMIN

Proud of the best angelic luxury OST #WithYou by #JIMIN…",FALSE,0,,2022-10-28 23:55:38,FALSE,,"1586144694312271873",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelchimchim00",12,TRUE,FALSE,,,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,,2022-10-28 23:55:37,FALSE,,"1586144689878892546",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hyyh136",13531,TRUE,FALSE,,,"before"
"RT @Jinyoung_Loop: 11. ""I hope you make a lot of money and be happy in Korea""
12. ""BamBam looks like a foreigner, but it's funny like a Kor…",FALSE,0,,2022-10-28 23:55:37,FALSE,,"1586144689685934080",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bammielover9397",60,TRUE,FALSE,,,"before"
"@Shakarez How much do you think 2018 to 2019 was lpl being dominant vs Korea just falling off compared to cn eu and even na",FALSE,1,"Shakarez",2022-10-28 23:55:37,FALSE,"1586143560499269633","1586144687311572993","404781132","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ordinaryrando",0,FALSE,FALSE,,,"before"
"RT @defdaily: [INSTAGRAM] 221028 wkorea

JAY B wearing ETRO for W Korea's Love Your W 2022 Red Carpet 

#JAYB #제이비 @jaybnow_hr https://t.co…",FALSE,0,,2022-10-28 23:55:37,FALSE,,"1586144687047729152",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NSomchintana",1041,TRUE,FALSE,,,"before"
"RT @luvyrrv: Yeri and her bestie,Yokota Mayu💜❤It looks like Mayu is in Korea right now! https://t.co/SDGjUZQTxj",FALSE,0,,2022-10-28 23:55:35,FALSE,,"1586144681456414720",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunelly_",55,TRUE,FALSE,,,"before"
"RT @chaeunwoodaily: Cha Eunwoo at the red carpet for W Korea's 'Love Your W 2022', 17th anniversary of Breast Cancer Awareness Campaign Cha…",FALSE,0,,2022-10-28 23:55:35,FALSE,,"1586144679925493760",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiozotizOrtiz",249,TRUE,FALSE,,,"before"
"RT @hongteezer: “the biggest snub from this year has to be ateez.” SO TRUE GENIUS KOREA #ateez #MAMAVOTE https://t.co/0011aHdtwn",FALSE,0,,2022-10-28 23:55:34,FALSE,,"1586144675630501889",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Colyt2",1223,TRUE,FALSE,,,"before"
"RT @aespabbl: w korea IG update https://t.co/cEqL6iuVBX",FALSE,0,,2022-10-28 23:55:34,FALSE,,"1586144675299135488",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rocketpuncher23",892,TRUE,FALSE,,,"before"
"Scammers cracking down, jumping into your phone with political texts as elections inch closer: RALEIGH, N.C. (WNCN)… https://t.co/pyloLqsili",FALSE,0,,2022-10-28 23:55:34,TRUE,,"1586144674913611776",,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GAMSeoulKorea",0,FALSE,FALSE,,,"before"
"RT @NewJeans_NEWS: [VIDEO] 221028 — BTS 'Namjoon' reaction to NewJeans 'Attention' at W Korea Halloween Party's today!

#NewJeans #뉴진스 http…",FALSE,0,,2022-10-28 23:55:33,FALSE,,"1586144672346689536",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iv_veesz",5067,TRUE,FALSE,,,"before"
"RT @0613frames: Namjoon and Hoseok are wearing the W Korea Breast Cancer Awareness Campaign shirt designed by Daniel Arsham. https://t.co/N…",FALSE,0,,2022-10-28 23:55:32,FALSE,,"1586144668743774209",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moochiss",2816,TRUE,FALSE,,,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,,2022-10-28 23:55:32,FALSE,,"1586144668089483264",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dwxq_zz",3843,TRUE,FALSE,,,"before"
"RT @gotexoish: bambam is so real and i love that about him. he really make everyone his fan with his honesty and great personality, I'm gla…",FALSE,0,,2022-10-28 23:55:32,FALSE,,"1586144668047527938",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pusaaagarcia",632,TRUE,FALSE,,,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,,2022-10-28 23:55:32,FALSE,,"1586144665753227264",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjksince1997",13531,TRUE,FALSE,,,"before"
"RT @pjyflms: Park Jinyoung at the 17th Breast Cancer Awareness Campaign ‘Love Your W’ hosted by W Korea

#Jinyoung  #ParkJinyoung #진영 #박진영…",FALSE,0,,2022-10-28 23:55:32,FALSE,,"1586144665539338241",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MNKM_bestfriend",526,TRUE,FALSE,,,"before"
"RT @ningningpics: NINGNING from W Korea instagram post with Park Heejung https://t.co/Q4GbQbHuIV",FALSE,0,,2022-10-28 23:55:31,FALSE,,"1586144664310394880",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Milk0512",539,TRUE,FALSE,,,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,,2022-10-28 23:55:30,FALSE,,"1586144660820439040",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idkviaa",13531,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,,2022-10-28 23:55:29,FALSE,,"1586144656844214274",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joan_hobibts",48615,TRUE,FALSE,,,"before"
"RT @ryuminating: 👤 Please say a greeting to our W Korea's subscribers.
🐨 Firstly, honestly, we're a bit awkward at these kinds of events...…",FALSE,0,,2022-10-28 23:55:29,FALSE,,"1586144654961291264",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayCee620",5398,TRUE,FALSE,,,"before"
"RT @AureliaOT7: From W Korea IG [cut to Hobi &amp; Joon only]
#JHope #RM #Namjoon #Hobi #BTS https://t.co/r8o7JjLMtY",FALSE,0,,2022-10-28 23:55:28,FALSE,,"1586144651215482880",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HoiSiv",577,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (2)
#BTS #방탄소년단 @BTS_twt https://t.co/n52DUlyfR2",FALSE,0,,2022-10-28 23:55:28,FALSE,,"1586144651077046273",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minstradamous",3095,TRUE,FALSE,,,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,,2022-10-28 23:55:28,FALSE,,"1586144650934374400",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","j_minimoni07",3843,TRUE,FALSE,,,"before"
"RT @BTSxBRAZIL: 📹 Trecho completo do #RM (@BTS_twt) performando a 'Sexy Nukim' no ""Love Your W 2022"" da W Korea!
https://t.co/vqGZ2cXhUI",FALSE,0,,2022-10-28 23:55:28,FALSE,,"1586144649210888192",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeticiaRosa2000",198,TRUE,FALSE,,,"before"
"RT @defdaily: @jaybnow_hr 221028 JAY B at the W Korea's Love Your W 2022 Red Carpet 

https://t.co/7g7xLRBxT6
https://t.co/lTW7Oem5u5

#JAY…",FALSE,0,,2022-10-28 23:55:27,FALSE,,"1586144647839068160",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimvenusprp",133,TRUE,FALSE,,,"before"
"RT @Jinyoung_Loop: @BAMBAMxABYSS 8. ""I happened to listen to a solo song when I didn't know BamBam, but I love the song!! Please keep singi…",FALSE,0,,2022-10-28 23:55:27,FALSE,,"1586144644357754880",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bammielover9397",72,TRUE,FALSE,,,"before"
"RT @charts_k: .@BTS_twt Jin's ""The Astronaut"" MV is trending at #1 on YouTube worldwide, including in the US and South Korea!

https://t.co…",FALSE,0,,2022-10-28 23:55:26,FALSE,,"1586144641044602880",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bxxq101",4739,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,,2022-10-28 23:55:25,FALSE,,"1586144638439919617",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taetae_is_a_gem",48615,TRUE,FALSE,,,"before"
"RT @defdaily: 221028 JAY B at the W Korea's Love Your W 2022 Red Carpet 

https://t.co/4ng8CgBEx6 

#JAYB #제이비 @jaybnow_hr https://t.co/VA6…",FALSE,0,,2022-10-28 23:55:25,FALSE,,"1586144638125031425",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimvenusprp",1287,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,,2022-10-28 23:55:25,FALSE,,"1586144637583912960",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","taekookminx",48615,TRUE,FALSE,,,"before"
"RT @for_seokjin1992: South Korea winter is brutal, and what if he gets stationed in mountain areas..😭
Jin, I can’t ever love you more than…",FALSE,0,,2022-10-28 23:55:25,FALSE,,"1586144637109997568",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phuong72782",201,TRUE,FALSE,,,"before"
"RT @itsbtszone: korea's pride. 

https://t.co/PbkLTuEl2w",FALSE,0,,2022-10-28 23:55:24,FALSE,,"1586144635738636288",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahahapples",13531,TRUE,FALSE,,,"before"
"RT @USBTSARMY: [📸] 
RM and j-hope on the red carpet at W Korea's ""Love Your W 2022"" event

🔗https://t.co/BNTnvZFluL

#RM #jhope #BTS https:…",FALSE,0,,2022-10-28 23:55:24,FALSE,,"1586144632559239168",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElizaBr39981620",69,TRUE,FALSE,,,"before"
"RT @Koreaboo: GOT7's Jay B And Jinyoung Finally ""Reunite"" As JJ Project At W Korea Halloween Party

https://t.co/Fn8qdZdqNQ",FALSE,0,,2022-10-28 23:55:24,FALSE,,"1586144632269721601",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blancoblas",1503,TRUE,FALSE,,,"before"
"RT @KyivIndependent: As Russia's stock of Iskander ballistic missiles has run out, the Kremlin started trying to buy missiles from Iran and…",FALSE,0,,2022-10-28 23:55:24,FALSE,,"1586144632076832768",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesBo53580174",395,TRUE,FALSE,,,"before"
"RT @coconutverbena: W Korea Love Your W 2022 Red Carpet 
JAY B, so fine, so dapper, so good looking 

#JAYB #제이비 @jaybnow_hr @EtroOfficial…",FALSE,0,,2022-10-28 23:55:23,FALSE,,"1586144629388619779",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackbam1ag7",1877,TRUE,FALSE,,,"before"
"RT @Jinyoung_Loop: @BAMBAMxABYSS 5. ""I like BB as a panelist in Transit Love. I hope he would be on s3 too""
6. ""He is from #Got7 right? Hah…",FALSE,0,,2022-10-28 23:55:23,FALSE,,"1586144629363474432",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bammielover9397",67,TRUE,FALSE,,,"before"
"RT @WORLDMUSICAWARD: #BTS’ #Jin makes Hot New Entry at #1 on the #Circle Retail Album chart in Korea this week with his new Album #TheAstro…",FALSE,0,,2022-10-28 23:55:22,FALSE,,"1586144626401951744",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BunBunB36516028",3843,TRUE,FALSE,,,"before"
"RT @kimandparksquad: JJP at W Korea's Love Your W 2022 Red Carpet

#JAYB #JINYOUNG #MAMAVOTE #GOT7 https://t.co/nBy4rbqY0T",FALSE,0,,2022-10-28 23:55:21,FALSE,,"1586144619959816193",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","halmise2022",767,TRUE,FALSE,,,"before"
"RT @Koo_Picasso: 🐹this is something I cannot leave out. This is about my enlistment. Now I gotta finish this Argentina (concert) and go bac…",FALSE,0,,2022-10-28 23:55:19,FALSE,,"1586144613168869376",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heyhaebora",9019,TRUE,FALSE,,,"before"
"RT @newtannies: Newjeans Hyein, reveals in a recent interview with Vogue Korea that lately she’s been obsessed with “The Astronaut“ by Jin…",FALSE,0,,2022-10-28 23:55:19,FALSE,,"1586144612464279553",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaSofina",3222,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,,2022-10-28 23:55:19,FALSE,,"1586144612355379201",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matami15",48615,TRUE,FALSE,,,"before"
"RT @verritaee: W Korea Instastory Update
https://t.co/OX25AxGAgi

#BTS #방탄소년단 @BTS_twt https://t.co/6obfVKCPDF",FALSE,0,,2022-10-28 23:55:18,FALSE,,"1586144610719367171",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CabbageDynamite",691,TRUE,FALSE,,,"before"
"RT @ZER0XBLACK: Love Your W 2022 Red Carpet &amp; Mini Interview by W Korea 기사 사진 (1)
#BTS #방탄소년단 @BTS_twt https://t.co/1D5huX2THm",FALSE,0,,2022-10-28 23:55:17,FALSE,,"1586144605598146560",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minstradamous",48615,TRUE,FALSE,,,"before"
"RT @namjoona9764ps2: What you may have missed 
28 Oct 2022

- Jungkook returned to Korea
- Jin Astronaut release 
- Charlie Puth about Jung…",FALSE,0,,2022-10-28 23:55:16,FALSE,,"1586144600263385088",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mayra9215",5821,TRUE,FALSE,,,"before"
"RT @epipeny: im really glad seokjin and bts have industry seniors in the western music industry who look out for them. we know how much the…",FALSE,0,,2022-10-28 23:55:16,FALSE,,"1586144599219011585",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rae2Carmelita",801,TRUE,FALSE,,,"before"
"@OlenaHalushka It would also be a message to the half dozen or so developed countries that do not have the bomb tha… https://t.co/liMofvTjAi",FALSE,0,"OlenaHalushka",2022-10-28 23:55:14,TRUE,"1585932113924173824","1586144591031730177","2749315621","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JPutanero",0,FALSE,FALSE,,,"before"
"RT @divvexoversion: Lay Zhang is indeed an EXO member cause as soon as he stepped in korea he started ghosting us like other EXO's 💀 Like y…",FALSE,0,,2022-10-28 23:55:13,FALSE,,"1586144588183392261",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","exo_jagiyaa",1521,TRUE,FALSE,,,"before"
"RT @kimandparksquad: JJP at W Korea's Love Your W 2022 Red Carpet

#JAYB #JINYOUNG #MAMAVOTE #GOT7 https://t.co/nBy4rbqY0T",FALSE,0,,2022-10-28 23:55:13,FALSE,,"1586144586912518144",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ch_chantima",767,TRUE,FALSE,,,"before"
"the classic 9.03am start time here in south korea - breakfast beers or not? tough call. https://t.co/knG2e4Eyj7",FALSE,118,"BaseballBrit",2022-10-28 23:55:13,FALSE,"1586144133697392640","1586144586749349890","3404240428","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BaseballBrit",2,FALSE,FALSE,,,"before"
"RT @HwasaGlobal: 🎬 | W Korea's Instagram

🔗  https://t.co/tg5w40KUNC
🌹 Please like the post and leave good comments

#Hwasa #화사 https://t.c…",FALSE,0,,2022-10-28 23:55:13,FALSE,,"1586144586631503873",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RuthAbigailJC",455,TRUE,FALSE,,,"before"
"RT @JCWKitchen: [Event] Ji Chang Wook was one of the attendees at the star-studded W Korea 17th Annual ""Love Your W"" Breast Cancer Awarenes…",FALSE,0,,2022-10-28 23:55:12,FALSE,,"1586144584220000256",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trkgurl",58,TRUE,FALSE,,,"before"
"RT @KMinjiBrasil: [🎥] 27.10.22 — Minji durante a performance de Attention no W Korea Halloween Party.

#뉴진스 #NewJeans #민지 #Minji

https://t…",FALSE,0,,2022-10-28 23:55:11,FALSE,,"1586144579996483584",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","uoooonxxx_0_",52,TRUE,FALSE,,,"before"
