"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","timeline"
"RT @LukeGromen: 3/ Summers’ work led some key people in the US govt to conclude that if they just controlled the gold price, they could run…",FALSE,0,,2022-10-27 23:35:53,FALSE,,"1585777334128295937",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","therealdrmax",19,TRUE,FALSE,,,"before"
"@AReprogel @nytimes Illegal immigration can still be regular immigration. At worse, it's a nuisance to border state… https://t.co/rD4vdzngBM",FALSE,0,"CMarieMartinez",2022-10-27 23:35:49,TRUE,"1585775852658511872","1585777319230476289","746868363603877888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMarieMartinez",0,FALSE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:35:48,FALSE,,"1585777313542770688",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FionnualaWRegan",1262,TRUE,FALSE,,,"before"
"RT @JGaffneyUSN: @caslernoel @nester1957 With the notable exception of Washington, Lincoln, and FDR - no President assumed a bigger disaste…",FALSE,0,,2022-10-27 23:35:48,FALSE,,"1585777312762515456",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","THE_OG_G_MA",20,TRUE,FALSE,,,"before"
"She Aldo likes to call him No. 9...headcanon in my head that that really bothers him because of the whole lab thing… https://t.co/TSXl5aWTIz",FALSE,4,"VirtuousOath29",2022-10-27 23:35:47,TRUE,"1585776867172392960","1585777309814034434","1355963234","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VirtuousOath29",0,FALSE,FALSE,,,"before"
"Holyrood is broken. It can’t manage the things it’s been given and independence would be a total disaster. https://t.co/Jj9ie5YlOM",FALSE,2,,2022-10-27 23:35:46,FALSE,,"1585777305556656130",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","murray_scoter",0,FALSE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:35:40,FALSE,,"1585777279942021120",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KathMorrow90",1262,TRUE,FALSE,,,"before"
"RT @shannonrwatts: Police say Texas’s new permitless carry law is leading to more spontaneous shootings: “Now that everyone can carry a wea…",FALSE,0,,2022-10-27 23:35:36,FALSE,,"1585777262695178244",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matt_disaster",3653,TRUE,FALSE,,,"before"
"RT @Snugglecat453: WOOHOOO DISASTER TWINS!! GUYS BEING BROS AND MAKING EACHOTHER PRETTY! (TC*ST AND PROSHIP DNI FUCK OFF UNKINDLY)

#rottmn…",FALSE,0,,2022-10-27 23:35:24,FALSE,,"1585777212980334594",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","evdraws",137,TRUE,FALSE,,,"before"
"@TartWatch @statsjamie Surely the Government can see the total disaster we're heading for with this insane idea.  T… https://t.co/hKBicJsD2O",FALSE,3,"TartWatch",2022-10-27 23:35:21,TRUE,"1585744352890036224","1585777199340216321","397255932","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoanHenry7",0,FALSE,FALSE,,,"before"
"@GRDecter Well I just took out a long call on this disaster 🔥",FALSE,0,"GRDecter",2022-10-27 23:35:20,FALSE,"1585686969027264515","1585777194244112384","1281457267582177280","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","essemcee34",0,FALSE,FALSE,,,"before"
"RT @RBReich: Peter Thiel is the Citizens United disaster personified.
 
He's poured nearly $30 million into the midterms.
 
Most of those f…",FALSE,0,,2022-10-27 23:35:17,FALSE,,"1585777184420990977",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AcrossButt",5059,TRUE,FALSE,,,"before"
"RT @Zeleena4: @Politics_Polls Since the 2016 presidential election disaster polls, no one should rely on polls. The only Poll that will cou…",FALSE,0,,2022-10-27 23:35:14,FALSE,,"1585777170240065537",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myaiexpert1",3,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:35:14,FALSE,,"1585777169975758848",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Joycecurrier2",1262,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:35:08,FALSE,,"1585777143761424385",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gogojosephw",1262,TRUE,FALSE,,,"before"
"@cubanotankie @aaron_leib @MiamiHerald …or they’re poorly maintained old battered structures built on unstable soil… https://t.co/ydR6BOMTAR",FALSE,2,"cubanotankie",2022-10-27 23:35:07,TRUE,"1585763419059355648","1585777142339895296","1217047688715350019","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KittyGrumble",0,FALSE,FALSE,,,"before"
"RT @ilciclistainblu: 🚨🚨🚨""We cannot let Putin win. It would be a disaster, a tragedy for Ukrainians, but it would also make us, NATO members…",FALSE,0,,2022-10-27 23:35:07,FALSE,,"1585777142339883008",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maikel78ar",36,TRUE,FALSE,,,"before"
"Finger pointing at a time when responsible hands shld b on deck to deal wt d catastrophic rslts of the flood disast… https://t.co/QdPWckA5YX",FALSE,0,,2022-10-27 23:35:06,TRUE,,"1585777138426421249",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmehMoses_E",0,FALSE,FALSE,,,"before"
"RT @martycomroe: @MeghanMcCain If OZ wasn't such a disaster as a candidate...

If YOU claim otherwise... ask your puppy https://t.co/vpTVtj…",FALSE,0,,2022-10-27 23:35:05,FALSE,,"1585777135167291392",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathyCalledit",12,TRUE,FALSE,,,"before"
"RT @nedryun: This guy is going to be an absolute disaster as PM.",FALSE,0,,2022-10-27 23:35:05,FALSE,,"1585777135138271232",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ichard87760918",514,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:35:03,FALSE,,"1585777123838394368",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DenisefromCali",1262,TRUE,FALSE,,,"before"
"@MarkLazerus Well you people voted him in to maintain the situation our country was in before he “stole” the electi… https://t.co/Dn6FOX7xZ2",FALSE,0,"MarkLazerus",2022-10-27 23:35:01,TRUE,"1585687188590587905","1585777114816860161","258970544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaafeder",0,FALSE,FALSE,,,"before"
"Britain is ruled by a Conservative Party that hates tofu and loves cocaine
This is a terrible disaster 
#ToryShambles",FALSE,2,,2022-10-27 23:35:00,FALSE,,"1585777111230390272",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JenniferB41",2,FALSE,FALSE,,,"before"
"RT @troyerju: @MarkBernardo88 @LarryWoods16 @JoeBiden Every major financial disaster in US history has occurred while Republicans held unif…",FALSE,0,,2022-10-27 23:34:56,FALSE,,"1585777093744349185",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LarryWoods16",1,TRUE,FALSE,,,"before"
"RT @Spotlight_Abby: Emmanuel Efeni just taught us a bit of history on Arise TV. In 1984, Bubari changed Naira notes &amp; also closed the borde…",FALSE,0,,2022-10-27 23:34:55,FALSE,,"1585777090355412994",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ariyoqudus1",2738,TRUE,FALSE,,,"before"
"@JIMIN_BTS_tw Yes kuya jimi you too my idol bangtan💕💕but her is have a typhoon disaster very scare🥺😢😢😢",FALSE,0,"JIMIN_BTS_tw",2022-10-27 23:34:54,FALSE,"1585627091353030658","1585777088736346114","1484398463521796100","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoemariePoliran",0,FALSE,FALSE,,,"before"
"RT @RichardBurgon: Today, as Shell reported mega-profits, the UN warned we’re heading for climate disaster.

The very same oil and gas gian…",FALSE,0,,2022-10-27 23:34:47,FALSE,,"1585777055852941313",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","philhawker",713,TRUE,FALSE,,,"before"
"RT @DMacbarker: @terrychristian Recommended reading here.
https://t.co/rMd7j8fRVj",FALSE,0,,2022-10-27 23:34:43,FALSE,,"1585777042779361280",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael88671072",2,TRUE,FALSE,,,"before"
"@MarkBernardo88 @LarryWoods16 @JoeBiden Every major financial disaster in US history has occurred while Republicans… https://t.co/zQ8J4u0Osi",FALSE,2,"MarkBernardo88",2022-10-27 23:34:43,TRUE,"1585775476479401984","1585777039772205056","1519731699763924992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","troyerju",1,FALSE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:34:40,FALSE,,"1585777029236281344",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Smartwoman2019",1262,TRUE,FALSE,,,"before"
"RT @marklevinshow: Obama going to Pennsylvania to campaign for Fetterman. Good!  He’s a proven disaster.
https://t.co/weVNCZBH1H",FALSE,0,,2022-10-27 23:34:39,FALSE,,"1585777022084972544",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThomasStPierre3",537,TRUE,FALSE,,,"before"
"@valdemings I just read a politico that your campaign is a disaster. I knew it",FALSE,0,"valdemings",2022-10-27 23:34:36,FALSE,"1585692863328813063","1585777013205307392","3404875323","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realvoodoodaddy",0,FALSE,FALSE,,,"before"
"RT @shoshanade: Just to explain this whole Braverman disaster: 

1. She INTENTIONALLY forwarded emails with details of A NOT YET AGREED pol…",FALSE,0,,2022-10-27 23:34:34,FALSE,,"1585777004607320064",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","morrislow123",621,TRUE,FALSE,,,"before"
"RT @wallacemick: IMF #EU +World Bank forced Austerity + Neoliberal Reforms are destroying the social safety net in #Tunisia - IMF is forcin…",FALSE,0,,2022-10-27 23:34:34,FALSE,,"1585777003332075520",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joetruck66",1693,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:34:32,FALSE,,"1585776994738122753",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinnpoint",1262,TRUE,FALSE,,,"before"
"RT @opinion: The African Union has begun a last-ditch effort to end the civil war in Ethiopia, arguably the world’s deadliest ongoing confl…",FALSE,0,,2022-10-27 23:34:28,FALSE,,"1585776976844890113",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saba36015941",364,TRUE,FALSE,,,"before"
"RT @opinion: The African Union has begun a last-ditch effort to end the civil war in Ethiopia, arguably the world’s deadliest ongoing confl…",FALSE,0,,2022-10-27 23:34:25,FALSE,,"1585776966715703296",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lullitx",364,TRUE,FALSE,,,"before"
"RT @zerohedge: PA Panic: Democrats Shaken By Fetterman Debate Disaster https://t.co/iFAgcipyYE",FALSE,0,,2022-10-27 23:34:23,FALSE,,"1585776956959854599",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DexterFMorgan",59,TRUE,FALSE,,,"before"
"When disaster strikes, moves closer, or even just jostles your bookcase a little, everyone can use a few extra mome… https://t.co/l4OYUlJ3fW",FALSE,5,,2022-10-27 23:34:15,TRUE,,"1585776925057773568",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ReadyLA",1,FALSE,FALSE,,,"before"
"RT @RBReich: Peter Thiel is the Citizens United disaster personified.
 
He's poured nearly $30 million into the midterms.
 
Most of those f…",FALSE,0,,2022-10-27 23:34:15,FALSE,,"1585776921962377216",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myopenwoo",5059,TRUE,FALSE,,,"before"
"@TommyBoyThe3rd @PalmerReport It got there because you are arguing making our own supply without any backup is good… https://t.co/FkgBJJyfJD",FALSE,0,"TommyBoyThe3rd",2022-10-27 23:34:08,TRUE,"1584969710063747072","1585776893319692296","1554726194263851009","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","topher3727",0,FALSE,FALSE,,,"before"
"RT @Spotlight_Abby: Emmanuel Efeni just taught us a bit of history on Arise TV. In 1984, Bubari changed Naira notes &amp; also closed the borde…",FALSE,0,,2022-10-27 23:34:03,FALSE,,"1585776874047041536",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Snt_Mich",2738,TRUE,FALSE,,,"before"
"This debate is a disaster for LePage; what’s up with the note cards? #mepolitics",FALSE,2,,2022-10-27 23:34:02,FALSE,,"1585776869932425216",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMaineMind",0,FALSE,FALSE,,,"before"
"@JennaEllisEsq I’m a recovering stroke patient. 3 TIA’s in the past 4 years, I know the struggle really well. Never… https://t.co/ya6U9uoPB2",FALSE,5,"JennaEllisEsq",2022-10-27 23:34:01,TRUE,"1585761300680003587","1585776862910853120","778763106289758208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","younger_coleman",0,FALSE,FALSE,,,"before"
"RT @samstrades: Australian land values relative to GDP surpassed Japan's peak in 1980s last year. This will end up in an epic disaster, fin…",FALSE,0,,2022-10-27 23:34:00,FALSE,,"1585776859635396609",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","grahamsbenj",9,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:33:55,FALSE,,"1585776838420357123",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliceRiversong",1262,TRUE,FALSE,,,"before"
"RT @marklevinshow: Obama going to Pennsylvania to campaign for Fetterman. Good!  He’s a proven disaster.
https://t.co/weVNCZBH1H",FALSE,0,,2022-10-27 23:33:52,FALSE,,"1585776827678629889",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stu15963724",537,TRUE,FALSE,,,"before"
"Genuinely hate my job. The industrial revolution and its consequences have been a disaster for the human race. https://t.co/j8jgPdQXou",FALSE,2,,2022-10-27 23:33:46,FALSE,,"1585776800541847552",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhiteBoogaloo",0,FALSE,FALSE,,,"before"
"RT @Jairam_Ramesh: Today on Day 50 of #BharatJodoYatra @RahulGandhi interacted with farmers &amp; farmers’ representatives from different parts…",FALSE,0,,2022-10-27 23:33:45,FALSE,,"1585776797336993792",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbhishekSankri1",743,TRUE,FALSE,,,"before"
"@Boonesque @AlexGNYC1 @Yankees If they were self-critical and committed to the team they would quit the team it was… https://t.co/WOvUjPljHm",FALSE,2,"Boonesque",2022-10-27 23:33:44,TRUE,"1585728448483434498","1585776792530468865","1385353827004583937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Danur4",0,FALSE,FALSE,,,"before"
"RT @SaharaReporters: Flooding: Bayelsa Knocks Nigerian Ministry Of Humanitarian And Disaster Management For Lying Over Supply Of Food Mater…",FALSE,0,,2022-10-27 23:33:38,FALSE,,"1585776768987762688",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenn_sunday",830,TRUE,FALSE,,,"before"
"This is just so gross 🤮Billionaire bunkers: How the world’s wealthiest are paying to escape reality https://t.co/hyo412CCoy via @nypost",FALSE,0,,2022-10-27 23:33:38,FALSE,,"1585776766630576128",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ronigirl29",0,FALSE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:33:35,FALSE,,"1585776754379350016",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nwdlc",1262,TRUE,FALSE,,,"before"
"RT @equalityAlec: I recently posted about a disaster in Akron, Ohio where a corporate landlord profited from renting apartments without car…",FALSE,0,,2022-10-27 23:33:32,FALSE,,"1585776743700307968",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wierdalexj",271,TRUE,FALSE,,,"before"
"Reminds me of Obama &amp; Holder's FAST &amp; FURIOUS fatal disaster. https://t.co/a8vS2tUIMX",FALSE,0,,2022-10-27 23:33:29,FALSE,,"1585776731796869120",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GratefulFaith1",0,FALSE,FALSE,,,"before"
"RT @MjLyle: Nye County hand count is underway. The @ACLUNV called it a disaster and warned the secretary of state Nye is misinterpreting th…",FALSE,0,,2022-10-27 23:33:29,FALSE,,"1585776731310333952",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jakefromthest8s",8,TRUE,FALSE,,,"before"
"RT @ToscaAusten: Schumer briefing the big guy on the big lies—“Looks like that debate didn’t hurt us too much. And we’re picking up steam i…",FALSE,0,,2022-10-27 23:33:29,FALSE,,"1585776728441589761",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ohio_buckeye_us",136,TRUE,FALSE,,,"before"
"RT @opinion: The African Union has begun a last-ditch effort to end the civil war in Ethiopia, arguably the world’s deadliest ongoing confl…",FALSE,0,,2022-10-27 23:33:26,FALSE,,"1585776716340858885",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TigrayKwgehEu",364,TRUE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:33:22,FALSE,,"1585776699223908353",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeremyLongMD",1262,TRUE,FALSE,,,"before"
"RT @KyivIndependent: ⚡️ General Staff: Russians may stage terrorist attacks on occupied territories when retreating.

During their retreat,…",FALSE,0,,2022-10-27 23:33:21,FALSE,,"1585776696007200768",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GKorsunsky",884,TRUE,FALSE,,,"before"
"RT @Bit0tter: Moments before disaster..

HAPPY BIRTHDAY JC!! @ItTisJC https://t.co/rPp0teRsX6",FALSE,0,,2022-10-27 23:33:20,FALSE,,"1585776693280931840",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CometTheKitsune",3,TRUE,FALSE,,,"before"
"RT @opinion: The African Union has begun a last-ditch effort to end the civil war in Ethiopia, arguably the world’s deadliest ongoing confl…",FALSE,0,,2022-10-27 23:33:16,FALSE,,"1585776677254496256",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wegahtta",364,TRUE,FALSE,,,"before"
"In another life I studied wetland science. This is an absolute disaster in the making in terms of loss of climate c… https://t.co/IT68L4H4rQ",FALSE,0,,2022-10-27 23:33:16,TRUE,,"1585776676096589824",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viewsaremyown5",1,FALSE,FALSE,,,"before"
"@T00ManyCommies @GuyFoxVegas There's a ton of shoulda/couldas from that war. Ho was an ally during WW2. After the w… https://t.co/By4J4AtcNa",FALSE,1,"T00ManyCommies",2022-10-27 23:33:12,TRUE,"1585775561627951104","1585776660606898177","1495850715109023744","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DelbridgeMark1",0,FALSE,FALSE,,,"before"
"RT @SolomonYue: UK has no choice but either criminally charging or expelling🇨🇳diplomatic thugs. Otherwise, the world won't respect &amp; take U…",FALSE,0,,2022-10-27 23:33:11,FALSE,,"1585776653095297024",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Night_Market",35,TRUE,FALSE,,,"before"
"RT @TomBevanRCP: Even Dems know the debate was a disaster, in a race that was already trending toward Oz. https://t.co/GLsQ2jx80O",FALSE,0,,2022-10-27 23:33:08,FALSE,,"1585776641514799104",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzyc547",14,TRUE,FALSE,,,"before"
"RT @ThePollLady: @BefittingFacts @YouTubeIndia @GoI_MeitY @Rajeev_GoI How is money going to Pakistani content creators from YouTube India o…",FALSE,0,,2022-10-27 23:33:07,FALSE,,"1585776639262457856",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Andh_Bhakt_",170,TRUE,FALSE,,,"before"
"RT @Spotlight_Abby: Emmanuel Efeni just taught us a bit of history on Arise TV. In 1984, Bubari changed Naira notes &amp; also closed the borde…",FALSE,0,,2022-10-27 23:33:03,FALSE,,"1585776621516103683",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmperorSheriff",2738,TRUE,FALSE,,,"before"
"RT @wallacemick: IMF #EU +World Bank forced Austerity + Neoliberal Reforms are destroying the social safety net in #Tunisia - IMF is forcin…",FALSE,0,,2022-10-27 23:33:01,FALSE,,"1585776611861082113",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AceOArtwork",1693,TRUE,FALSE,,,"before"
"@LiberalAus @PeterDutton_MP A huge trillion dollar debt and deficit disaster is your mess that Labor will clean up.… https://t.co/rplTBTI0Vd",FALSE,0,"LiberalAus",2022-10-27 23:33:00,TRUE,"1585551071791177728","1585776608765304832","28739612","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMcglin",0,FALSE,FALSE,,,"before"
"RT @RBReich: It will be a disaster if Elon Musk's hostile takeover of Twitter goes through. Billionaires shouldn't be able to control such…",FALSE,0,,2022-10-27 23:33:00,FALSE,,"1585776607436111873",,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TimeIsNow2020",1262,TRUE,FALSE,,,"before"
"RT @AleshiaProf: THE LAB PREMIERE
The series features UNT researchers describing how their research can revolutionize everyday life. 

Up f…",FALSE,0,,2022-10-27 23:32:58,FALSE,,"1585776601270190080",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleshiaProf",1,TRUE,FALSE,,,"before"
"RT @RBReich: Peter Thiel is the Citizens United disaster personified.
 
He's poured nearly $30 million into the midterms.
 
Most of those f…",FALSE,0,,2022-10-27 23:32:57,FALSE,,"1585776594295042050",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John_Idol",5059,TRUE,FALSE,,,"before"
"RT @AleshiaProf: Honored to have our work in the SURGE XR lab be featured in the @UNT THE LAB series features UNT researchers describing ho…",FALSE,0,,2022-10-27 23:32:55,FALSE,,"1585776589425741825",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleshiaProf",2,TRUE,FALSE,,,"before"
"RT @lanheechen: I had the @KCRANews debate stage all to myself because @MaliaCohen turned down their debate invitation, along with every ot…",FALSE,0,,2022-10-27 23:32:53,FALSE,,"1585776577907871744",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pete4CA",100,TRUE,FALSE,,,"before"
"RT @annalandre: Had such a lovely time coming back to the London School of Economics to speak with @LSE_ID MSc students about my work in Uk…",FALSE,0,,2022-10-27 23:32:48,FALSE,,"1585776559457468416",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vbautech",6,TRUE,FALSE,,,"before"
"RT @shoshanade: Just to explain this whole Braverman disaster: 

1. She INTENTIONALLY forwarded emails with details of A NOT YET AGREED pol…",FALSE,0,,2022-10-27 23:32:42,FALSE,,"1585776534429880321",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EastgrinsteadOf",621,TRUE,FALSE,,,"before"
"RT @RBReich: Peter Thiel is the Citizens United disaster personified.
 
He's poured nearly $30 million into the midterms.
 
Most of those f…",FALSE,0,,2022-10-27 23:32:38,FALSE,,"1585776515291021317",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamBegleyMS70",5059,TRUE,FALSE,,,"before"
"RT @Bit0tter: Moments before disaster..

HAPPY BIRTHDAY JC!! @ItTisJC https://t.co/rPp0teRsX6",FALSE,0,,2022-10-27 23:32:37,FALSE,,"1585776514208960513",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DelilahDied",3,TRUE,FALSE,,,"before"
"RT @lanheechen: I had the @KCRANews debate stage all to myself because @MaliaCohen turned down their debate invitation, along with every ot…",FALSE,0,,2022-10-27 23:32:36,FALSE,,"1585776509280665600",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lalah562",100,TRUE,FALSE,,,"before"
"RT @jessteezn: The end result was an unmitigated public health disaster: during Trump's final year, a global economic and scientific superp…",FALSE,0,,2022-10-27 23:32:33,FALSE,,"1585776497452756993",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gfox11613",4,TRUE,FALSE,,,"before"
"RT @sonofr: Some senior Tories have told Sunak he needs to renegotiate the Brexit deal. Big donor Guy Hands has made it clear Brexit is a d…",FALSE,0,,2022-10-27 23:32:33,FALSE,,"1585776496089890816",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bridgetwolves",231,TRUE,FALSE,,,"before"
"RT @yesmagazine: The Disaster of Philanthropy and Capitalism https://t.co/Y9RpzzjW07",FALSE,0,,2022-10-27 23:32:30,FALSE,,"1585776483720564736",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaCoopersmith",3,TRUE,FALSE,,,"before"
